ID,Clee,Nombre_Unidad,MIPYMES,,,,
8528568,09010611512000081000000000U5,,,,,,
8528587,09010611112001282000000000U7,,,,,,
924688,09010611112001212001000000U4,,,,,,
1039595,09010611182000063000000000U5,,,,,,
7262203,09010611411000081000000000U0,,,,,,
1052964,09010611431000021010000000U4,,,,,,
6864608,09010611421000073000020495S6,,,,,,
1016491,09010813230000051010000000U3,,,,,,
8947808,09010611112001304000000000U9,,,,,,
1033857,09010611111001053000000000U4,,,,,,
1041452,09010624411000362010000000U9,,,,,,
1059561,09010611162000116000000000U3,,,,,,
1043299,09010611162000021001000000U5,,,,,,
1039120,09010611111000592001000000U2,,,,,,
920946,09010611171000323001000000U6,,,,,,
1016476,09010611171000423001000000U4,,,,,,
921173,09010611632000031000000000U6,,,,,,
7299555,09010611621000671000000000U2,,,,,,
8529764,09010713943001691000000000U4,,,,,,
7298646,09010611691000261000000000U5,,,,,,
8765161,09010611621000721000000000U5,,,,,,
8695051,09010611691000301000000000U9,,,,,,
7262700,09010713111000061000000000U5,,,,,,
991733,09010611131000043000000000U4,,,,,,
6201196,09010611121000521001000000U0,,,,,,
1017997,09010611112000121000000000U8,,,,,,
6201191,09010611171000491001000000U1,,,,,,
6314531,09010611171000135000002485S4,,,,,,
6318076,09010611111001205002000000U0,,,,,,
6314571,09010611161000024012004039M1,,,,,,
6308710,09010611311000211002003229S5,,,,,,
928540,09010611511000142001000000U7,,,,,,
1039582,09010611111000522000000000U9,,,,,,
993784,09010611152000034001000000U9,,,,,,
927532,09010611162000145000000000U2,,,,,,
999406,09010611621000592001000000U0,,,,,,
7263080,09010611512000091000000000U4,,,,,,
924119,09010611511000131000000000U0,,,,,,
7299502,09010611691000291000000000U2,,,,,,
9180169,09010611691000421000000000U5,,,,,,
7299037,09010611691000271000000000U4,,,,,,
923841,09010611611000441000000000U1,,,,,,
9214294,09010611611000612000000000U7,,,,,,
1060019,09010611112000923000000000U7,,,,,,
998608,09010611171000382001023280S2,,,,,,
8583154,09010611631000395000000000U7,,,,,,
9122060,09010611631000421000000000U1,,,,,,
6317576,09010611171000446002000000U5,,,,,,
7299034,09010713943001561000000000U9,,,,,,
7261616,09010611411000072000000000S9,,,,,,
1034764,09010611621000151000000000U5,,,,,,
8528532,09010611621000623000000000U3,,,,,,
1034014,09010611122000663000000000U8,,,,,,
7298913,09010611122001741000000000U1,,,,,,
1032412,09010611121000163001000000U1,,,,,,
927286,09010611171000393001000000U9,,,,,,
922724,09010611112001113001000000U4,,,,,,
1026123,09010611122000733000000000U9,,,,,,
1041236,09010611122001173001000000U7,,,,,,
1059542,09010611122000673001000000U7,,,,,,
928386,09010931610001161010000000U9,,,,,,
1039690,09010611122000653000000000U9,,,,,,
1035545,09010611122000283000000000U5,,,,,,
1033201,09010611122000162000000000U1,,,,,,
7262923,09010611182000171000000000U6,,,,,,
923340,09010611122001662001000000U9,,,,,,
923341,09010611122001511001000000U8,,,,,,
1016674,09010611132000113001000000U3,,,,,,
1016675,09010611132000031000000000U7,,,,,,
1016421,09010611132000325000000000U7,,,,,,
1051598,09010611142000011001000000U8,,,,,,
1043626,09010611132000224011000000U8,,,,,,
1034778,09010611142000116000000000U5,,,,,,
1027258,09010611141000013001000000U6,,,,,,
1054646,09010611132000265001000000U1,,,,,,
8842243,09010611182000091000000000U6,,,,,,
1006255,09010611621000181000000000U2,,,,,,
8694634,09010611151000041000000000S6,,,,,,
7262895,09010611511000191000000000U4,,,,,,
7262896,09010611511000201000000000U1,,,,,,
1035051,09010611112000975001000000U7,,,,,,
8694769,09010611611000621000000000S8,,,,,,
7263209,09010611111001871000000000U9,,,,,,
922623,09010611111001402001000000U3,,,,,,
1039583,09010624411000342010000000U1,,,,,,
1034054,09010611631000092000000000U0,,,,,,
7263173,09010611691000351000000000U4,,,,,,
1037911,09010611621000011000000000U1,,,,,,
7673386,09010713943001961000000000U1,,,,,,
923163,09010611111001592001000000U1,,,,,,
8528416,09010624411000921000000000U2,,,,,,
1038930,09010611111000963001000000U5,,,,,,
8565075,09010611631000371000000000S8,,,,,,
8528370,09010611311000382000000000U4,,,,,,
924126,09010611172000051000000000U1,,,,,,
8529712,09010611172000071000000000U9,,,,,,
1036353,09010713941000121001003736S7,,,,,,
8459089,09010611181000064000000000U5,,,,,,
1016420,09010611121000233000000000U7,,,,,,
1060328,09010611172000012001000000U3,,,,,,
8564988,09010611311000406000000000M1,,,,,,
8528635,09010611111001752000000000U1,,,,,,
1023534,09010611111000421000000000U4,,,,,,
993787,09010611112001232001000000U2,,,,,,
1039960,09010611111000802001000000U5,,,,,,
1037809,09010611112000953001000000U4,,,,,,
8528890,09010611112001293000000000U4,,,,,,
928527,09010611112001043000000000U3,,,,,,
924868,09010611112001072000000000U2,,,,,,
927358,09010611112001201000000000U7,,,,,,
1041545,09010611112000793000000000U4,,,,,,
1060165,09010611112000432000000000U9,,,,,,
920895,09010624411000602010000000U8,,,,,,
6713422,09010611112001271011000000U0,,,,,,
927202,09010611111001481000000000U7,,,,,,
995469,09010611111000672000000000U2,,,,,,
1049788,09010611111000893000000000U4,,,,,,
925867,09010611691000181000000000U5,,,,,,
927176,09010711311000072011000000S0,,,,,,
991692,09010722212000961000000000U1,,,,,,
9342285,09010611171000573000000000U6,,,,,,
8695104,09010611621000681000000000U1,,,,,,
1038487,09010611698000211010000000U5,,,,,,
7673396,09010611691000381000000000U1,,,,,,
8392003,09010611111001832000000000U1,,,,,,
927908,09010611621000531000000000U8,,,,,,
1052848,09010611621000581000000000U3,,,,,,
8564223,09010611172000063000000000U6,,,,,,
925346,09010611112001023001000000U5,,,,,,
1027256,09010611111001093000000000U0,,,,,,
8948106,09010611112001312000000000U2,,,,,,
1036355,09010611162000065000000000U2,,,,,,
922747,09010611162000134001000000U6,,,,,,
927694,09010611162000085001000000U0,,,,,,
7261713,09010611121000583000000000U0,,,,,,
923217,09010611122001653000000000U8,,,,,,
1035178,09010611122000413000000000U8,,,,,,
925690,09010611122001693000000000U4,,,,,,
1018019,09010611122000753000000000U7,,,,,,
1060396,09010611122000583000000000U8,,,,,,
1060397,09010611122000873000000000U3,,,,,,
1050897,09010611631000143001000000U1,,,,,,
1032234,09010624411000201010000000U9,,,,,,
923840,09010611691000161000000000U7,,,,,,
6201836,09010611111000642000000000U5,,,,,,
6258643,09010611121000273001000000U8,,,,,,
7262894,09010611691000341000000000U5,,,,,,
927179,09010611611000281001000000U1,,,,,,
1060384,09010611112000843001000000U7,,,,,,
927520,09010611621000542000000000U5,,,,,,
9364435,09010611691000431000000000U4,,,,,,
6201243,09010611171000303000000000U8,,,,,,
7262529,09010713943001862000000000U1,,,,,,
7673520,09010611691000391000000000U0,,,,,,
7262630,09010611691000331000000000U6,,,,,,
7298704,09010611182000101000000000U3,,,,,,
923218,09010931610001201010000000U3,,,,,,
923231,09010931610001443011000000U1,,,,,,
923232,09010931610001583011000000U4,,,,,,
9097367,09010611182000261000000000U5,,,,,,
924789,09010931610001012011000000U4,,,,,,
9007414,09010611182000231000000000U8,,,,,,
7299138,09010611182000111000000000U2,,,,,,
8694920,09010611182000131000000000U0,,,,,,
928260,09010931610001641010000000U0,,,,,,
9204690,09010611312000071000000000U1,,,,,,
7673136,09010611311000442000000000U6,,,,,,
8528882,09010611161000122000000000S3,,,,,,
8694707,09010611311000434000000000U3,,,,,,
8564232,09010611691000251000000000U6,,,,,,
925625,09010931610001523011000000U0,,,,,,
928381,09010931610001322011000000U7,,,,,,
8565122,09010611710000171000000000S4,,,,,,
8459151,09010611621000653000000000U0,,,,,,
924451,09010621511000631000003549S7,,,,,,
6772399,09010621115000052000000000U6,,,,,,
8616938,09010624191001102000000000U6,,,,,,
993791,09010624191000583001000000U8,,,,,,
995579,09010624191000271000000000U0,,,,,,
927467,09010624191000951001000000U7,,,,,,
6201201,09010624191000631001000000U5,,,,,,
8386795,09010621111003291000000000U6,,,,,,
8695098,09010624191001062000000000U2,,,,,,
1025038,09010624191000791000000000U7,,,,,,
1054488,09010624191000281001000000U9,,,,,,
7299306,09010624191001023000000000S4,,,,,,
995501,09010624191000061000000000U5,,,,,,
920899,09010624191000761000000000U0,,,,,,
1050830,09010624191000492000000000U2,,,,,,
7673150,09010624191001112000000000U5,,,,,,
8564152,09010624191000962000000000U4,,,,,,
8386803,09010624191001121000000000U6,,,,,,
1026263,09010624191000041000000000U7,,,,,,
8694559,09010624191001041000000000U6,,,,,,
1052789,09010624191000512001000000U7,,,,,,
1016684,09010624191000381001000000U7,,,,,,
1037821,09010461110028051000000000U0,,,,,,
1037755,09010624191000201001000000U7,,,,,,
1033805,09010624191000462000000000U5,,,,,,
7298691,09010624191000981000000000U4,,,,,,
7298790,09010624191000991000000000U3,,,,,,
1039957,09010624191000731001000000U3,,,,,,
922759,09010624191000651000000000U3,,,,,,
8528879,09010621211005441000000000S3,,,,,,
1053920,09010621111001311000000000U4,,,,,,
8564683,09010622111000131000000000U6,,,,,,
7262358,09010621113002711000000000U0,,,,,,
1057861,09010621111000561000000000U5,,,,,,
1057863,09010621211003051000000000U2,,,,,,
926205,09010621331000331001000000U7,,,,,,
7672940,09010621331000641000000000U9,,,,,,
1039510,09010621341000201000000000U1,,,,,,
1039586,09010624411000731001000000U5,,,,,,
926680,09010624411000382001000000U7,,,,,,
8694470,09010621391000171000000000U1,,,,,,
924802,09010621398000641000000000U8,,,,,,
6318594,09010621511000371000002679S0,,,,,,
9173507,09010622311000121000000000U3,,,,,,
7299517,09010621211005901000000000U6,,,,,,
999334,09010621211002211000000000U3,,,,,,
6862593,09010621491000045011000000U5,,,,,,
924538,09010621211005151000000000U8,,,,,,
8152764,09010621111002781000000000U7,,,,,,
1052397,09010621113000411000000000U9,,,,,,
1038938,09010931610000061010000000U2,,,,,,
1040045,09010624411000553001000000U3,,,,,,
7299479,09010624411001021000000000U0,,,,,,
8528552,09010621113002131000000000U1,,,,,,
7672936,09010623311000051000000000U1,,,,,,
7672767,09010624112000191000000000U6,,,,,,
8528558,09010624112000152000000000U8,,,,,,
7263049,09010713944000151000000000U8,,,,,,
1027268,09010624122000024000000000U8,,,,,,
7672938,09010624122000041000000000U2,,,,,,
1052356,09010624122000012001000000U3,,,,,,
7674557,09010711312000081000000000U9,,,,,,
1055055,09010621398000402000000000S5,,,,,,
7298942,09010621398000861000000000U2,,,,,,
8386584,09010624412000403000000000U9,,,,,,
1043475,09010931610000533011000000U0,,,,,,
8386921,09010713944000202000000000U9,,,,,,
8386922,09010713944000211000000000U0,,,,,,
1052226,09010624412000192000000000U8,,,,,,
1039565,09010624412000252001000000U0,,,,,,
922557,09010624112000104001000000U9,,,,,,
1059589,09010621211003511000000000U5,,,,,,
1054557,09010624222000011000000000U3,,,,,,
1053100,09010621341000081001000000U7,,,,,,
1035415,09010624112000143001000000U7,,,,,,
1023485,09010611512000031001000000U0,,,,,,
925647,09010624199000011001000000U3,,,,,,
8386976,09010621211006841000000000U3,,,,,,
7262942,09010621511000931000000000U1,,,,,,
7674262,09010624112000201000000000U3,,,,,,
1053140,09010931610000513001000000U2,,,,,,
7298871,09010713944000091000000000U6,,,,,,
7262876,09010621398001011000000000U3,,,,,,
8528631,09010624312000021000000000U1,,,,,,
995569,09010621398000041000000000U1,,,,,,
1038729,09010621398000011000000000U4,,,,,,
1055452,09010931610000282011000000U4,,,,,,
9061361,09010621512000013000000000U6,,,,,,
8694857,09010621422000012000000000U0,,,,,,
9222022,09010713999000031000000000U6,,,,,,
921176,09010624199000033000000000U7,,,,,,
991735,09010624212000051000000000U0,,,,,,
1043441,09010611111001284011000000U5,,,,,,
1036685,09010931610000413010000000U5,,,,,,
1034099,09010611612000011001000000U0,,,,,,
8528703,09010624112000161000000000U9,,,,,,
1054592,09010624112000071000000000U0,,,,,,
7262810,09010624112000181000000000U7,,,,,,
1025024,09010611512000021011000000U1,,,,,,
927673,09010624412000353011000000U6,,,,,,
1039123,09010611621000302001000000U4,,,,,,
1057361,09010931610000332001000000U7,,,,,,
1033965,09010624112000114001000000U8,,,,,,
922432,09010624112000061000000000U1,,,,,,
923012,09010624112000092001000000U6,,,,,,
1052963,09010624411000433001000000U8,,,,,,
9177144,09010624199000073000000000U3,,,,,,
1038008,09010931610000443010000000U2,,,,,,
925039,09010624199000021000000000U2,,,,,,
1026075,09010624122000034000000000U7,,,,,,
7299364,09010621411000011000000000U5,,,,,,
7263031,09010624411001061000000000U6,,,,,,
924604,09010624112000012010000000U4,,,,,,
8528408,09010621421000023000000000S9,,,,,,
924909,09010621331000391000000000U1,,,,,,
926575,09010621398000344000000000U9,,,,,,
8564577,09010621331000551000000000U0,,,,,,
7298929,09010624191001001000000000U0,,,,,,
8616706,09010623221000041000000000U3,,,,,,
1035130,09010621112000031000000000U7,,,,,,
1035077,09010621112000061000000000U4,,,,,,
1059595,09010621112000041011000000U6,,,,,,
1008092,09010621211003491000000000U0,,,,,,
1059594,09010621112000092001000000U9,,,,,,
1038725,09010621399000021000000000U1,,,,,,
1059593,09010621116000015001000000U1,,,,,,
1059951,09010621112000175000000000U2,,,,,,
1019943,09010621398000651000000000U7,,,,,,
7262235,09010623312000014000000000U7,,,,,,
9010756,09010621311000151000000000U1,,,,,,
1038755,09010621211000991000000000U2,,,,,,
1027257,09010621111002282011000000U6,,,,,,
7299487,09010621398000892000000000U7,,,,,,
1053115,09010621331000273001000000U1,,,,,,
8528499,09010621331000511000000000U4,,,,,,
8528385,09010621342000021000000000U1,,,,,,
924733,09010624112000122001000000U1,,,,,,
8563936,09010624199000051000000000U9,,,,,,
921100,09010621211004552000000000U8,,,,,,
928733,09010624411000701000000000U8,,,,,,
928677,09010621331000371000000000U3,,,,,,
1038824,09010621331000041000000000U2,,,,,,
922433,09010621398000481000000000U9,,,,,,
8564096,09010621311000111000000000U5,,,,,,
922468,09010624112000083001000000U5,,,,,,
922871,09010624222000031000000000U1,,,,,,
1038425,09010624199000043001000000U6,,,,,,
1023484,09010611512000041001000000U9,,,,,,
927530,09010622112000131010000000S4,,,,,,
927598,09010611710000051010000000U8,,,,,,
922722,09010621211004061000000000U0,,,,,,
1050806,09010621211000141000000000U4,,,,,,
8565074,09010621211005681000000000U4,,,,,,
1052309,09010621211003031000000000U4,,,,,,
7262916,09010621211006451000000000U1,,,,,,
7805088,09010621391000191000000000U9,,,,,,
1052240,09010931610000523010000000U1,,,,,,
7299162,09010621211005841000000000U4,,,,,,
8694455,09010621211006021000000000U2,,,,,,
8563974,09010621211005451000000000U2,,,,,,
7261866,09010621211006241000000000U6,,,,,,
1007655,09010621211004771000000000U4,,,,,,
7262156,09010621211006291000000000U1,,,,,,
1053189,09010621211003161000000000U9,,,,,,
1039049,09010622111000022011000000U7,,,,,,
8564184,09010621211005491000000000U8,,,,,,
1005409,09010622311000093000000000U4,,,,,,
923188,09010621115000011001000000U2,,,,,,
1057860,09010813130000011000000000U9,,,,,,
1055574,09010621111001461001000000U7,,,,,,
8564940,09010621211005601000000000U2,,,,,,
6493365,09010541942000013010000000S2,,,,,,
1052347,09010621398000151001000000U8,,,,,,
8165638,09010621391000141000000000U4,,,,,,
1026073,09010622112000056001000000U3,,,,,,
8564681,09010621115000061000000000U7,,,,,,
920889,09010621398000691000000000U3,,,,,,
7299041,09010621211005791000000000U1,,,,,,
8528840,09010621113002171000000000U7,,,,,,
924004,09010624212000062001000000U7,,,,,,
7804730,09010624212000221000000000U9,,,,,,
8392231,09010624212000191000000000U4,,,,,,
8508271,09010624212000211000000000U0,,,,,,
923893,09010624212000091000000000U6,,,,,,
7261570,09010624212000231000000000U8,,,,,,
8564820,09010624212000181000000000U5,,,,,,
9211866,09010624212000261000000000U5,,,,,,
8564017,09010624212000171000000000U6,,,,,,
1027227,09010624211000042001000000U1,,,,,,
8695087,09010624212000201000000000U1,,,,,,
7262169,09010624212000241000000000U7,,,,,,
1016686,09010624212000101000000000U3,,,,,,
925431,09010624212000041000000000U1,,,,,,
925791,09010624212000111000000000U2,,,,,,
8530097,09010722310000171000000000U9,,,,,,
8528798,09010624212000161000000000U7,,,,,,
1038016,09010624212000021000000000U3,,,,,,
8528471,09010624212000151000000000U8,,,,,,
1041047,09010624211000082001000000U7,,,,,,
923425,09010624212000121000000000U1,,,,,,
927576,09010624212000031000000000U2,,,,,,
7299422,09010624211000111000000000U4,,,,,,
923636,09010624212000081000000000U7,,,,,,
8539946,09010624211000141000000000U1,,,,,,
7262094,09010624211000133000000000U8,,,,,,
924848,09010624111000071000051110M2,,,,,,
926171,09010561610000142011000000U7,,,,,,
8704808,09010621111002981000000000U3,,,,,,
9055482,09010621113002721000000000U9,,,,,,
7804960,09010621391000181000000000U0,,,,,,
1013329,09010621113000471000000000U3,,,,,,
1013324,09010621113000861000000000U5,,,,,,
923261,09010621111002051000000000U5,,,,,,
7261995,09010621399000031000000000U0,,,,,,
9007469,09010621211006911000000000U4,,,,,,
8528896,09010621113002272000000000U3,,,,,,
6201644,09010621113001071000000000U0,,,,,,
925186,09010621113002033001000000U9,,,,,,
9358996,09010621211007121000000000U9,,,,,,
7298997,09010621211005761000000000U4,,,,,,
1052100,09010621111000791000000000U8,,,,,,
1013320,09010621113000831000000000U8,,,,,,
8387256,09010621211006871000000000U0,,,,,,
8386971,09010621111003301000049268S3,,,,,,
8564454,09010621112000231000000000U3,,,,,,
7262792,09010621111003161000000000U1,,,,,,
7674205,09010621113002751000000000U6,,,,,,
928587,09010621113001861000000000U4,,,,,,
924205,09010621398000461000000000U1,,,,,,
926212,09010621331000421000000000U6,,,,,,
1013285,09010621113000631000000000U2,,,,,,
1013287,09010621113001011000000000U6,,,,,,
1013292,09010621113001101000000000U5,,,,,,
1013289,09010621113000251000000000U9,,,,,,
8564358,09010621211005531000000000U1,,,,,,
1013293,09010621113000311000000000U1,,,,,,
1013294,09010621113000781000000000U5,,,,,,
7673437,09010621111003261000000000U9,,,,,,
1013318,09010621113000391010000000U3,,,,,,
8564502,09010621341000231000000000U8,,,,,,
927136,09010621113001571000000000U9,,,,,,
1005424,09010621113000031000000000U5,,,,,,
7263152,09010621331000621000000000U1,,,,,,
923842,09010621331000401000000000U8,,,,,,
924105,09010621331000431000000000U5,,,,,,
1008053,09010621341000181000000000U5,,,,,,
8564841,09010621341000251000000000U6,,,,,,
7673505,09010621331000681000000000U5,,,,,,
1034919,09010621211002991000000000U0,,,,,,
9082497,09010621211006931000000000U2,,,,,,
928523,09010621211003761000000000U6,,,,,,
1036847,09010621211001851000000000U7,,,,,,
1034904,09010621211004351000000000U5,,,,,,
1016501,09010621211001331000000000U0,,,,,,
8616879,09010621211006551000000000U8,,,,,,
1036222,09010621211000181000000000U0,,,,,,
1038578,09010621211004021000000000U4,,,,,,
1035530,09010621211001551000000000U3,,,,,,
1041462,09010621211004291000000000U3,,,,,,
1038714,09010621211005231000000000U8,,,,,,
8695336,09010621211006121000000000U0,,,,,,
8695212,09010621211006091000000000U5,,,,,,
1018032,09010621211002481000000000U2,,,,,,
1017960,09010621211001301000000000U3,,,,,,
1037778,09010621211004591000000000U6,,,,,,
1017921,09010621211000691000000000U8,,,,,,
1017926,09010621211004411000000000U6,,,,,,
1035121,09010621211001141000000000U3,,,,,,
9221323,09010621211007041000000000U9,,,,,,
1014246,09010621211000731000000000U2,,,,,,
1034087,09010621211001311000000000U2,,,,,,
1014219,09010621211001251000000000U0,,,,,,
1039571,09010621211001921000000000U8,,,,,,
1041515,09010621211005201000000000U1,,,,,,
925106,09010621211004141000000000U0,,,,,,
1041401,09010621211004051000000000U1,,,,,,
1033890,09010621211000071000000000U3,,,,,,
926524,09010621211004871000000000U2,,,,,,
925716,09010621211001961000000000U4,,,,,,
928270,09010621211004011000000000U5,,,,,,
926179,09010621211003521000000000U4,,,,,,
926206,09010621211004541000000000U1,,,,,,
926186,09010621211004801000000000U9,,,,,,
928514,09010621211004281000000000U4,,,,,,
926477,09010621211004361000000000U4,,,,,,
928635,09010621211003601000000000U4,,,,,,
927491,09010621211004571000000000U8,,,,,,
923997,09010621211003781000000000U4,,,,,,
923839,09010621211003691000000000U5,,,,,,
923926,09010621211005121000000000U1,,,,,,
927135,09010621211005211000000000U0,,,,,,
923182,09010621211003481000000000U1,,,,,,
923492,09010621211004841000000000U5,,,,,,
923005,09010621211004901000000000U7,,,,,,
1053013,09010621211002021000000000U6,,,,,,
1050726,09010621211001411000000000U0,,,,,,
1054077,09010621211003901000000000U8,,,,,,
1052827,09010621211000321000000000U2,,,,,,
1057356,09010621211002361000000000U6,,,,,,
1057425,09010621211002241000000000U0,,,,,,
1052919,09010621211002541000000000U3,,,,,,
1052811,09010621211002411000000000U9,,,,,,
1050803,09010621211000021000000000U8,,,,,,
1056557,09010621211002711000000000U2,,,,,,
1052779,09010621211005031000000000U2,,,,,,
1054100,09010621211000461000000000U6,,,,,,
1052416,09010621211002701000000000U3,,,,,,
1053949,09010621211002391000000000U3,,,,,,
1057456,09010621211001731000000000U1,,,,,,
7804902,09010621211006161000000000U6,,,,,,
7674206,09010621211006791000000000U0,,,,,,
924227,09010621211003641000000000U0,,,,,,
926239,09010621211004971000000000U0,,,,,,
1039744,09010621211002371000000000U5,,,,,,
1039736,09010621211003081000000000U9,,,,,,
1023503,09010621211001461000000000U5,,,,,,
1057830,09010621211002931000000000U6,,,,,,
8694642,09010621211006051000000000U9,,,,,,
1021099,09010621211001901000000000U0,,,,,,
1024948,09010621211003011000000000U6,,,,,,
1024851,09010621211000661000000000U1,,,,,,
9110261,09010621211006951000000000U0,,,,,,
1021120,09010621211003151000000000U0,,,,,,
1033108,09010621211001791000000000U5,,,,,,
1041091,09010621211002981000000000U1,,,,,,
1024878,09010621211000971000000000U4,,,,,,
926570,09010621211003551000000000U1,,,,,,
928803,09010621211004921000000000U5,,,,,,
7261518,09010621211006221000000000U8,,,,,,
923437,09010621211003941000000000U4,,,,,,
924075,09010621211004091000000000U7,,,,,,
924406,09010621211004641000000000U9,,,,,,
1035603,09010621211002841000000000U7,,,,,,
8528876,09010621211005431000000000U4,,,,,,
927508,09010621211004131000000000U1,,,,,,
927513,09010621211003731000000000U9,,,,,,
924083,09010621211003541000000000U2,,,,,,
991800,09010621211001641000000000U2,,,,,,
1059173,09010621211004261000000000U6,,,,,,
1055766,09010621211001181000000000U9,,,,,,
1032672,09010621211002691000000000U6,,,,,,
1032685,09010621211000131000000000U5,,,,,,
1033215,09010621211003111000000000U4,,,,,,
997186,09010621211002291000000000U5,,,,,,
924252,09010621111002381010000000U6,,,,,,
924277,09010621211004501000000000U5,,,,,,
997153,09010621211000011000000000U9,,,,,,
995279,09010621211001721000000000U2,,,,,,
7263056,09010621211006491000000000U7,,,,,,
7262546,09010621211006361000000000U2,,,,,,
988968,09010621211002671000000000U8,,,,,,
924198,09010621211003891000000000U1,,,,,,
8387197,09010621211006861000000000U1,,,,,,
8540211,09010621211006821000000000U5,,,,,,
8528578,09010621211005381000000000U1,,,,,,
8528722,09010621211005401000000000U7,,,,,,
1041291,09010621211002891000000000U2,,,,,,
1039480,09010621211004941000000000U3,,,,,,
1043455,09010621211004791000000000U2,,,,,,
1057622,09010621211002521000000000U5,,,,,,
1055715,09010621211001741000000000U0,,,,,,
1057693,09010621211003372000000000U2,,,,,,
1039186,09010621211002041000000000U4,,,,,,
1036709,09010621211002081000000000S0,,,,,,
8529850,09010621211005981000000000U8,,,,,,
8528361,09010621211005351000000000U4,,,,,,
8529716,09010621211003871000000000U3,,,,,,
7299026,09010621211005781000000000U2,,,,,,
7299072,09010621211005801000000000U8,,,,,,
7299100,09010621211005831000000000U5,,,,,,
7674448,09010621211006801000000000U7,,,,,,
7673372,09010621211006741000000000U5,,,,,,
7673553,09010621211006751000000000U4,,,,,,
7673313,09010621211006731000000000U6,,,,,,
7673043,09010621211006691000000000U2,,,,,,
7262599,09010621211006371000000000U1,,,,,,
7261869,09010621211006251000000000U5,,,,,,
7262853,09010621211006421000000000U4,,,,,,
7298665,09010621211005721000000000U8,,,,,,
7262217,09010621211006311000000000U7,,,,,,
7263025,09010621211006481000000000U8,,,,,,
924678,09010621211003711000000000U1,,,,,,
926005,09010621211003581000000000U8,,,,,,
927723,09010621211004201000000000U2,,,,,,
925591,09010621211003701000000000U2,,,,,,
921167,09010621211004741000000000U7,,,,,,
925612,09010621211004731000000000U8,,,,,,
927792,09010621211003471000000000U2,,,,,,
1057880,09010621211002761000000000U7,,,,,,
1039830,09010621211001111000000000U6,,,,,,
1005492,09010621211001001000000000U9,,,,,,
999472,09010621211002861000000000U5,,,,,,
927848,09010621211004681000000000U5,,,,,,
925884,09010621211004651000000000U8,,,,,,
922496,09010621211004401000000000U8,,,,,,
920911,09010621211005061000000000U9,,,,,,
1052218,09010621211002821000000000U9,,,,,,
1052423,09010621211002191000000000U7,,,,,,
9126804,09010621211006991000000000U6,,,,,,
8529905,09010621211005991000000000U7,,,,,,
7263138,09010621211006501000000000U3,,,,,,
7263139,09010621211006511000000000U2,,,,,,
1033955,09010621211000421000000000U0,,,,,,
1059592,09010621211003311000000000U0,,,,,,
9083458,09010621211006961000000000U9,,,,,,
1057733,09010621211000261000000000U0,,,,,,
1057763,09010621211000481000000000U4,,,,,,
8459146,09010621211005702000000000U8,,,,,,
8564261,09010621211005511000000000U3,,,,,,
1057357,09010621211000681000000000U9,,,,,,
7261470,09010621211006211000000000U9,,,,,,
7673025,09010621211006651000000000U6,,,,,,
920978,09010621211003501000000000U6,,,,,,
7805016,09010621211006191000000000U3,,,,,,
1006305,09010621211001161000000000U1,,,,,,
1033809,09010621211001031000000000U6,,,,,,
9223088,09010621211007061000000000U7,,,,,,
9028321,09010621211005951000000000U1,,,,,,
9118602,09010621211006981000000000U7,,,,,,
1023480,09010621211005001000000000U5,,,,,,
8616701,09010621211006531000000000U0,,,,,,
8694800,09010621211006071000000000U7,,,,,,
924363,09010621211001431000000000U8,,,,,,
1033153,09010621211001151000000000U2,,,,,,
8387085,09010621211006851000000000U2,,,,,,
8528804,09010621211005411000000000U6,,,,,,
1055754,09010621211003241000000000U9,,,,,,
8564073,09010621211005461000000000U1,,,,,,
1035574,09010621211002011000000000U7,,,,,,
991821,09010621211000171000000000U1,,,,,,
7299395,09010621211005861000000000U2,,,,,,
7261981,09010621211006271000000000U3,,,,,,
7261932,09010621211006261000000000U4,,,,,,
7298946,09010621211005741000000000U6,,,,,,
7673620,09010621211006781000000000U1,,,,,,
1052370,09010621211000061000000000U4,,,,,,
7804910,09010621211006181000000000U4,,,,,,
923573,09010621211004701000000000U1,,,,,,
926249,09010621211003921000000000U6,,,,,,
922746,09010621211005041000000000U1,,,,,,
8616878,09010621211006541000000000U9,,,,,,
9064792,09010621211006921000000000U3,,,,,,
8904381,09010621211005321000000000U7,,,,,,
8890341,09010621211006891000000000U8,,,,,,
1038658,09010621211000371000000000U7,,,,,,
1034920,09010621211003951000000000U3,,,,,,
1036235,09010621211000251000000000U1,,,,,,
925127,09010621211004231000000000U9,,,,,,
1033870,09010621211002681000000000U7,,,,,,
1026250,09010621211001421000000000U9,,,,,,
9182089,09010621211007021000000000U1,,,,,,
1025028,09010621211003181000000000U7,,,,,,
7299458,09010621211005871000000000U1,,,,,,
9148379,09010621211007001000000000U3,,,,,,
1052773,09010621211004711000000000U0,,,,,,
927910,09010621211005071000000000U8,,,,,,
9103287,09010621211006941000000000U1,,,,,,
7298634,09010621211005711000000000U9,,,,,,
1054068,09010621211000101000000000U8,,,,,,
997147,09010621113000541000000000U3,,,,,,
925185,09010621113001903001000000U4,,,,,,
924805,09010621112000221000000000U4,,,,,,
9066668,09010621111003331000000000U0,,,,,,
7673436,09010621111003251000000000U0,,,,,,
1013328,09010621113000601000000000U5,,,,,,
926110,09010621113001801000000000U0,,,,,,
993827,09010621398000251000000000U6,,,,,,
8508063,09010621211006151000000000U7,,,,,,
